gid,role,role_score,cluster_id,priority_score,evidence,is_seed,depth,truncated,in_deg,out_deg,in_kzt,out_kzt,in_tx,out_tx,pass_through,hold_median_days,seed_reach,n_seed_payers,betweenness,sync_max_payers,in_cycle,inflow_outside_sample
100000004269433100,peripheral,1.0,15,0.1292,"Признаков роли нет: связи 0 вх./1 исх., оборот 1,4 млн ₸; курьер из исходного списка",True,0,False,0,1,0.0,1372000.0,0,67,,,0,0,0.0,0,False,False
100000004272302100,peripheral,1.0,1,0.2304,Граница выборки (4-е колено): исходящие не видны; получено 10 тыс. ₸ от 1 плательщика,False,4,True,1,0,10000.0,0.0,1,0,0.0,,7,0,0.0,1,False,False
100000004278574100,peripheral,1.0,7,0.431,"Признаков роли нет: связи 1 вх./1 исх., оборот 25 тыс. ₸",False,3,False,1,1,25000.0,12500.0,1,1,0.5,11.0,7,0,1.9e-05,1,False,False
100000004285800100,peripheral,1.0,8,0.3458,"Признаков роли нет: связи 1 вх./1 исх., оборот 15 тыс. ₸",False,2,False,1,1,5000.0,15000.0,1,1,3.0,,10,0,0.0,1,False,True
100000004286573100,peripheral,1.0,16,0.2392,"Признаков роли нет: связи 1 вх./0 исх., оборот 17 тыс. ₸",False,1,False,1,0,16590.0,0.0,1,0,0.0,,1,1,0.0,1,False,False
100000004291560100,peripheral,1.0,10,0.265,"Признаков роли нет: связи 1 вх./0 исх., оборот 47 тыс. ₸",False,3,False,1,0,47190.0,0.0,1,0,0.0,,7,0,0.0,1,False,False
100000004291663100,peripheral,1.0,10,0.2497,Граница выборки (4-е колено): исходящие не видны; получено 25 тыс. ₸ от 1 плательщика,False,4,True,1,0,25000.0,0.0,1,0,0.0,,7,0,0.0,1,False,False
100000004292885100,peripheral,1.0,6,0.2853,"Признаков роли нет: связи 1 вх./0 исх., оборот 113 тыс. ₸",False,3,False,1,0,112700.0,0.0,1,0,0.0,,1,0,0.0,1,False,False
100000004299488100,consolidator,0.66,3,0.9225,"Признаки консолидации: 6 плательщиков (курьеров: 1), вход 1,7 млн ₸, дальше 2 получ., удержано 80%; синхронный сбор: 3 плат. в 1 день; блокировка отсекает 2,1 млн ₸",False,1,False,6,2,1749000.0,344999.0,22,14,0.1973,0.0,7,1,2.1e-05,3,True,False
100000004315838100,peripheral,1.0,8,0.5323,"Признаков роли нет: связи 2 вх./1 исх., оборот 50 тыс. ₸",False,1,False,2,1,50000.0,18000.0,2,1,0.36,,10,1,2.4e-05,1,False,False
100000004318918100,peripheral,1.0,15,0.2762,"Признаков роли нет: связи 1 вх./0 исх., оборот 76 тыс. ₸",False,1,False,1,0,75600.0,0.0,1,0,0.0,,8,1,0.0,1,False,False
100000004321983100,peripheral,0.84,9,0.4361,"Признаков роли нет: связи 1 вх./2 исх., оборот 36 тыс. ₸",False,3,False,1,2,10840.0,36200.0,1,3,3.3395,4.0,1,0,1e-06,1,True,True
100000004325327100,transit,1.0,10,0.7313,"Признаки транзита: пришло 71 тыс. ₸, ушло 99% за ~2 дн.; связи 2→1; блокировка отсекает 151 тыс. ₸",False,1,False,2,1,70817.0,70000.0,3,1,0.9885,2.0,7,1,3.8e-05,1,False,False
100000004326224100,peripheral,1.0,7,0.272,Граница выборки (4-е колено): исходящие не видны; получено 60 тыс. ₸ от 1 плательщика,False,4,True,1,0,60000.0,0.0,1,0,0.0,,7,0,0.0,1,False,False
100000004330371100,peripheral,1.0,2,0.6132,"Признаков роли нет: связи 2 вх./2 исх., оборот 264 тыс. ₸; в ядре-кольце из 85; блокировка отсекает 355 тыс. ₸",False,1,False,2,2,264171.0,90681.0,12,6,0.3433,2.5,7,1,0.000335,2,True,False
100000004331458100,terminal,1.0,38,0.4924,"Деньги оседают: получено 250 тыс. ₸ от 2 плательщиков, исходящих ≥5 тыс. ₸ нет (узел раскрыт обходом)",False,2,False,2,0,250000.0,0.0,2,0,0.0,,1,0,0.0,1,False,False
100000004336228100,peripheral,1.0,3,0.2686,"Признаков роли нет: связи 1 вх./0 исх., оборот 51 тыс. ₸",False,3,False,1,0,51407.0,0.0,2,0,0.0,,7,0,0.0,1,False,False
100000004336312100,transit,0.5,20,0.7249,"Признаки транзита: пришло 90 тыс. ₸, ушло 80% за ~3 дн.; связи 3→2; синхронный сбор: 3 плат. в 1 день; блокировка отсекает 163 тыс. ₸",False,2,False,3,2,90415.0,72650.0,7,3,0.8035,3.0,7,0,3.4e-05,3,True,False
100000004340038100,peripheral,1.0,1,0.4527,"Признаков роли нет: связи 1 вх./1 исх., оборот 49 тыс. ₸",False,3,False,1,1,9978.0,49000.0,1,1,4.9108,9.0,7,0,1.9e-05,1,False,True
100000004350094100,peripheral,1.0,1,0.2437,Граница выборки (4-е колено): исходящие не видны; получено 20 тыс. ₸ от 1 плательщика,False,4,True,1,0,20000.0,0.0,1,0,0.0,,7,0,0.0,1,False,False
100000004351795100,transit,1.0,1,0.8573,"Признаки транзита: ушло 1,7 млн ₸ при видимом входе 118 тыс. ₸ за ~0 дн. — приток вне выборки; в ядре-кольце из 85; блокировка отсекает 3,3 млн ₸",False,1,False,3,14,118333.0,1715161.0,3,37,14.4944,0.0,7,1,0.002429,1,True,True
100000004356593100,peripheral,1.0,19,0.4544,"Признаков роли нет: связи 1 вх./1 исх., оборот 50 тыс. ₸",False,2,False,1,1,50000.0,10000.0,1,1,0.2,7.0,7,0,1.9e-05,1,False,False
100000004358004100,peripheral,1.0,1,0.1282,"Признаков роли нет: связи 0 вх./11 исх., оборот 981 тыс. ₸; курьер из исходного списка",True,0,False,0,11,0.0,980850.0,0,17,,,0,0,0.0,0,False,False
100000004360785100,peripheral,1.0,2,0.2809,"Признаков роли нет: связи 1 вх./0 исх., оборот 95 тыс. ₸",False,1,False,1,0,94705.0,0.0,1,0,0.0,,7,1,0.0,1,False,False
100000004368189100,peripheral,1.0,13,0.526,"Признаков роли нет: связи 1 вх./2 исх., оборот 385 тыс. ₸; блокировка отсекает 413 тыс. ₸",False,3,False,1,2,384600.0,28200.0,1,2,0.0733,1.0,2,0,3e-06,1,False,False
100000004377043100,peripheral,1.0,20,0.2254,Граница выборки (4-е колено): исходящие не видны; получено 6 тыс. ₸ от 1 плательщика,False,4,True,1,0,5700.0,0.0,1,0,0.0,,7,0,0.0,1,False,False
100000004379306100,peripheral,1.0,3,0.2366,Граница выборки (4-е колено): исходящие не видны; получено 15 тыс. ₸ от 1 плательщика,False,4,True,1,0,15000.0,0.0,1,0,0.0,,7,0,0.0,1,False,False
100000004386258100,peripheral,1.0,16,0.5911,"Признаков роли нет: связи 3 вх./3 исх., оборот 62 тыс. ₸; блокировка отсекает 344 тыс. ₸",False,2,False,3,3,61700.0,40000.0,3,3,0.6483,0.0,9,0,0.00012,2,True,False
100000004386286100,peripheral,1.0,16,0.2338,Граница выборки (4-е колено): исходящие не видны; получено 12 тыс. ₸ от 1 плательщика,False,4,True,1,0,12500.0,0.0,1,0,0.0,,9,0,0.0,1,False,False
100000004386331100,peripheral,1.0,16,0.4307,"Признаков роли нет: связи 1 вх./2 исх., оборот 20 тыс. ₸",False,3,False,1,2,20000.0,17500.0,1,2,0.875,,9,0,2e-05,1,True,False
100000004388209100,peripheral,1.0,5,0.2329,"Признаков роли нет: связи 1 вх./0 исх., оборот 12 тыс. ₸",False,1,False,1,0,11800.0,0.0,1,0,0.0,,1,1,0.0,1,False,False
100000004388353100,peripheral,1.0,15,0.3405,"Признаков роли нет: связи 2 вх./0 исх., оборот 63 тыс. ₸",False,1,False,2,0,62960.0,0.0,2,0,0.0,,8,1,0.0,1,False,False
100000004388983100,peripheral,1.0,45,0.1244,"Признаков роли нет: связи 0 вх./2 исх., оборот 451 тыс. ₸; курьер из исходного списка",True,0,False,0,2,0.0,450816.0,0,23,,,0,0,0.0,0,False,False
100000004390333100,transit,1.0,1,0.8061,"Признаки транзита: ушло 506 тыс. ₸ при видимом входе 65 тыс. ₸ за ~0,5 дн. — приток вне выборки; в ядре-кольце из 85; блокировка отсекает 571 тыс. ₸",False,1,False,2,9,64558.0,506500.0,2,14,7.8457,0.5,7,1,0.000158,1,True,True
100000004394765100,peripheral,1.0,2,0.6441,"Признаков роли нет: связи 3 вх./2 исх., оборот 604 тыс. ₸; блокировка отсекает 686 тыс. ₸",False,1,False,3,2,603844.0,82500.0,10,2,0.1366,1.0,7,1,6.5e-05,2,False,False
100000004398811100,transit,1.0,8,0.7318,"Признаки транзита: ушло 1,0 млн ₸ при видимом входе 426 тыс. ₸ за ~0 дн. — приток вне выборки; блокировка отсекает 1,5 млн ₸",False,2,False,1,3,426000.0,1040672.0,1,4,2.4429,0.0,1,0,1e-06,1,False,True
100000004399686100,terminal,1.0,25,0.4405,"Деньги оседают: получено 806 тыс. ₸ от 1 плательщика, исходящих ≥5 тыс. ₸ нет (узел раскрыт обходом)",False,3,False,1,0,806000.0,0.0,2,0,0.0,,1,0,0.0,1,False,False
100000004400305100,distributor,0.52,10,0.8995,"Признаки веерной раздачи: 82 получателя, отправлено 5,8 млн ₸; в ядре-кольце из 85; блокировка отсекает 8,6 млн ₸",False,2,False,7,82,222800.0,5830181.0,9,101,26.1678,0.0,7,0,0.002609,2,True,True
100000004400361100,peripheral,1.0,8,0.2304,"Признаков роли нет: связи 1 вх./0 исх., оборот 10 тыс. ₸",False,2,False,1,0,10000.0,0.0,1,0,0.0,,7,0,0.0,1,False,False
100000004400480100,peripheral,1.0,13,0.2459,Граница выборки (4-е колено): исходящие не видны; получено 22 тыс. ₸ от 1 плательщика,False,4,True,1,0,21700.0,0.0,1,0,0.0,,2,0,0.0,1,False,False
100000004403548100,peripheral,1.0,3,0.2236,Граница выборки (4-е колено): исходящие не видны; получено 5 тыс. ₸ от 1 плательщика,False,4,True,1,0,5000.0,0.0,1,0,0.0,,7,0,0.0,1,False,False
100000004403641100,peripheral,1.0,4,0.293,Граница выборки (4-е колено): исходящие не видны; получено 172 тыс. ₸ от 1 плательщика,False,4,True,1,0,171500.0,0.0,1,0,0.0,,8,0,0.0,1,False,False
100000004403675100,transit,1.0,12,0.8178,"Признаки транзита: ушло 265 тыс. ₸ при видимом входе 183 тыс. ₸ за ~0,5 дн. — приток вне выборки; в ядре-кольце из 85; блокировка отсекает 514 тыс. ₸",False,1,False,4,5,182980.0,264699.0,8,6,1.4466,0.5,7,2,0.002788,1,True,True
100000004407753100,peripheral,1.0,20,0.4531,"Признаков роли нет: связи 1 вх./1 исх., оборот 250 тыс. ₸; блокировка отсекает 350 тыс. ₸",False,3,False,1,1,250000.0,100000.0,4,1,0.4,1.5,7,0,0.0,1,True,False
100000004408683100,peripheral,1.0,2,0.353,"Признаков роли нет: связи 2 вх./0 исх., оборот 113 тыс. ₸",False,1,False,2,0,112919.68,0.0,3,0,0.0,,7,1,0.0,1,False,False
100000004410489100,peripheral,1.0,1,0.2699,"Признаков роли нет: связи 1 вх./0 исх., оборот 54 тыс. ₸",False,2,False,1,0,54000.0,0.0,1,0,0.0,,7,0,0.0,1,False,False
100000004417753100,peripheral,0.6,3,0.3622,"Признаков роли нет: связи 2 вх./0 исх., оборот 192 тыс. ₸",False,3,False,2,0,192099.0,0.0,2,0,0.0,,7,0,0.0,2,False,False
100000004418967100,peripheral,1.0,4,0.2826,Граница выборки (4-е колено): исходящие не видны; получено 100 тыс. ₸ от 1 плательщика,False,4,True,1,0,100000.0,0.0,1,0,0.0,,8,0,0.0,1,False,False
100000004420041100,peripheral,1.0,16,0.5703,"Признаков роли нет: связи 1 вх./7 исх., оборот 652 тыс. ₸; блокировка отсекает 721 тыс. ₸",False,3,False,1,7,69638.0,651830.0,1,11,9.3603,,7,0,0.000154,1,False,True
100000004424023100,peripheral,1.0,9,0.491,"Признаков роли нет: связи 1 вх./1 исх., оборот 100 тыс. ₸; блокировка отсекает 150 тыс. ₸",False,2,False,1,1,50000.0,100000.0,1,1,2.0,,9,0,2e-05,1,False,True
100000004433250100,peripheral,1.0,10,0.2275,Граница выборки (4-е колено): исходящие не видны; получено 8 тыс. ₸ от 1 плательщика,False,4,True,1,0,8000.0,0.0,1,0,0.0,,7,0,0.0,1,False,False
100000004435304100,peripheral,1.0,5,0.2518,"Признаков роли нет: связи 1 вх./0 исх., оборот 26 тыс. ₸",False,2,False,1,0,26200.0,0.0,1,0,0.0,,1,0,0.0,1,False,False
100000004441291100,peripheral,1.0,8,0.2437,"Признаков роли нет: связи 1 вх./0 исх., оборот 20 тыс. ₸",False,2,False,1,0,20000.0,0.0,1,0,0.0,,10,0,0.0,1,False,False
100000004445291100,peripheral,1.0,27,0.2425,"Признаков роли нет: связи 1 вх./0 исх., оборот 20 тыс. ₸",False,3,False,1,0,19500.0,0.0,2,0,0.0,,7,0,0.0,1,False,False
100000004449824100,peripheral,1.0,13,0.2284,Граница выборки (4-е колено): исходящие не видны; получено 9 тыс. ₸ от 1 плательщика,False,4,True,1,0,9000.0,0.0,1,0,0.0,,1,0,0.0,1,False,False
100000004450649100,peripheral,1.0,7,0.5954,"Признаков роли нет: связи 2 вх./2 исх., оборот 193 тыс. ₸; блокировка отсекает 239 тыс. ₸",False,3,False,2,2,192528.0,46527.0,2,2,0.2417,3.0,7,0,0.000139,1,False,False
100000004451012100,peripheral,1.0,23,0.4992,"Признаков роли нет: связи 1 вх./3 исх., оборот 91 тыс. ₸; блокировка отсекает 157 тыс. ₸",False,3,False,1,3,91245.0,65740.0,1,3,0.7205,,7,0,5.8e-05,1,False,False
100000004456564100,peripheral,1.0,12,0.2304,"Признаков роли нет: связи 1 вх./0 исх., оборот 10 тыс. ₸",False,2,False,1,0,10000.0,0.0,2,0,0.0,,8,0,0.0,1,False,False
100000004463277100,peripheral,1.0,29,0.2584,"Признаков роли нет: связи 1 вх./0 исх., оборот 35 тыс. ₸",False,2,False,1,0,35000.0,0.0,1,0,0.0,,1,0,0.0,1,False,False
100000004467157100,peripheral,1.0,20,0.3547,"Признаков роли нет: связи 1 вх./1 исх., оборот 20 тыс. ₸",False,2,False,1,1,20000.0,7000.0,3,1,0.35,16.0,7,0,0.0,1,True,False
100000004472936100,peripheral,1.0,1,0.2236,Граница выборки (4-е колено): исходящие не видны; получено 5 тыс. ₸ от 1 плательщика,False,4,True,1,0,5000.0,0.0,1,0,0.0,,7,0,0.0,1,False,False
100000004475818100,transit,1.0,9,0.65,Признаки транзита: ушло 54 тыс. ₸ при видимом входе 13 тыс. ₸ за ~0 дн. — приток вне выборки,False,3,False,1,3,13000.0,53989.0,1,3,4.153,0.0,7,0,6.9e-05,1,True,True
100000004479404100,peripheral,1.0,1,0.658,"Признаков роли нет: связи 2 вх./1 исх., оборот 1,5 млн ₸; блокировка отсекает 2,6 млн ₸",False,2,False,2,1,1492000.0,300000.0,8,2,0.2011,18.5,7,0,9.6e-05,1,True,False
100000004480280100,transit,1.0,19,0.7133,Признаки транзита: ушло 296 тыс. ₸ при видимом входе 147 тыс. ₸ за ~1 дн. — приток вне выборки; блокировка отсекает 443 тыс. ₸,False,1,False,1,2,146694.0,295850.0,1,7,2.0168,1.0,10,1,3.6e-05,1,False,True
100000004486525100,consolidator,1.0,1,0.8988,"Признаки консолидации: 8 плательщиков (курьеров: 0), вход 361 тыс. ₸, дальше 2 получ., удержано 25%; синхронный сбор: 5 плат. в 1 день; блокировка отсекает 632 тыс. ₸",False,2,False,8,2,360924.0,271045.0,21,3,0.751,2.0,7,0,5e-06,5,False,False
100000004488265100,peripheral,1.0,3,0.2601,"Признаков роли нет: связи 1 вх./0 исх., оборот 39 тыс. ₸",False,3,False,1,0,38740.0,0.0,1,0,0.0,,7,0,0.0,1,False,False
100000004491749100,peripheral,1.0,9,0.2672,"Признаков роли нет: связи 1 вх./0 исх., оборот 50 тыс. ₸",False,3,False,1,0,50000.0,0.0,1,0,0.0,,1,0,0.0,1,False,False
100000004491881100,peripheral,1.0,5,0.2397,"Признаков роли нет: связи 1 вх./0 исх., оборот 17 тыс. ₸",False,1,False,1,0,17144.0,0.0,1,0,0.0,,1,1,0.0,1,False,False
100000004493586100,peripheral,1.0,1,0.2271,"Признаков роли нет: связи 1 вх./0 исх., оборот 8 тыс. ₸",False,3,False,1,0,7500.0,0.0,1,0,0.0,,7,0,0.0,1,False,False
100000004494983100,peripheral,1.0,5,0.2584,"Признаков роли нет: связи 1 вх./0 исх., оборот 35 тыс. ₸",False,1,False,1,0,35000.0,0.0,1,0,0.0,,1,1,0.0,1,False,False
100000004497606100,peripheral,1.0,5,0.2376,"Признаков роли нет: связи 1 вх./0 исх., оборот 16 тыс. ₸",False,1,False,1,0,15534.0,0.0,1,0,0.0,,1,1,0.0,1,False,False
100000004500444100,peripheral,1.0,12,0.5778,"Признаков роли нет: связи 2 вх./1 исх., оборот 180 тыс. ₸; блокировка отсекает 254 тыс. ₸",False,3,False,2,1,180000.0,74000.0,7,5,0.4111,5.0,7,0,1.9e-05,1,False,False
100000004500781100,peripheral,1.0,12,0.2758,Граница выборки (4-е колено): исходящие не видны; получено 74 тыс. ₸ от 1 плательщика,False,4,True,1,0,74000.0,0.0,5,0,0.0,,7,0,0.0,1,False,False
100000004502048100,peripheral,1.0,23,0.2348,Граница выборки (4-е колено): исходящие не видны; получено 14 тыс. ₸ от 1 плательщика,False,4,True,1,0,13888.0,0.0,1,0,0.0,,7,0,0.0,1,False,False
100000004508696100,transit,1.0,2,0.6702,Признаки транзита: ушло 111 тыс. ₸ при видимом входе 7 тыс. ₸ за ~0 дн. — приток вне выборки; блокировка отсекает 118 тыс. ₸,False,3,False,1,3,7000.0,111000.0,1,4,15.8571,0.0,7,0,3.9e-05,1,True,True
100000004509286100,peripheral,1.0,8,0.2608,"Признаков роли нет: связи 1 вх./0 исх., оборот 40 тыс. ₸",False,1,False,1,0,40000.0,0.0,1,0,0.0,,10,1,0.0,1,False,False
100000004526651100,peripheral,1.0,4,0.2572,Граница выборки (4-е колено): исходящие не видны; получено 33 тыс. ₸ от 1 плательщика,False,4,True,1,0,33000.0,0.0,1,0,0.0,,8,0,0.0,1,False,False
100000004527381100,transit,1.0,2,0.7234,Признаки транзита: ушло 274 тыс. ₸ при видимом входе 119 тыс. ₸ за ~0 дн. — приток вне выборки; в ядре-кольце из 85; блокировка отсекает 393 тыс. ₸,False,2,False,1,1,119333.17,273866.11,1,1,2.295,0.0,7,0,0.000321,1,True,True
100000004539443100,peripheral,1.0,8,0.3403,"Признаков роли нет: связи 2 вх./0 исх., оборот 62 тыс. ₸",False,3,False,2,0,61990.0,0.0,2,0,0.0,,10,0,0.0,2,False,False
100000004544958100,peripheral,1.0,15,0.5075,"Признаков роли нет: связи 1 вх./2 исх., оборот 168 тыс. ₸; блокировка отсекает 191 тыс. ₸",False,2,False,1,2,168000.0,23200.0,3,2,0.1381,2.0,8,0,2.1e-05,1,True,False
100000004549591100,peripheral,1.0,2,0.2659,Граница выборки (4-е колено): исходящие не видны; получено 49 тыс. ₸ от 1 плательщика,False,4,True,1,0,49000.0,0.0,1,0,0.0,,7,0,0.0,1,False,False
100000004552204100,peripheral,1.0,9,0.4317,"Признаков роли нет: связи 1 вх./2 исх., оборот 22 тыс. ₸",False,3,False,1,2,22500.0,10000.0,2,2,0.4444,8.0,8,0,2e-05,1,True,False
100000004553349100,peripheral,1.0,9,0.2273,"Признаков роли нет: связи 1 вх./0 исх., оборот 8 тыс. ₸",False,3,False,1,0,7755.0,0.0,1,0,0.0,,7,0,0.0,1,False,False
100000004559194100,terminal,1.0,2,0.4271,"Деньги оседают: получено 282 тыс. ₸ от 1 плательщика, исходящих ≥5 тыс. ₸ нет (узел раскрыт обходом)",False,1,False,1,0,282145.0,0.0,6,0,0.0,,7,1,0.0,1,False,False
100000004564736100,peripheral,1.0,24,0.2366,"Признаков роли нет: связи 1 вх./0 исх., оборот 15 тыс. ₸",False,3,False,1,0,15000.0,0.0,2,0,0.0,,7,0,0.0,1,False,False
100000004569484100,transit,0.96,11,0.7741,Признаки транзита: ушло 156 тыс. ₸ при видимом входе 98 тыс. ₸ за ~3 дн. — приток вне выборки; в ядре-кольце из 85; блокировка отсекает 254 тыс. ₸,False,3,False,2,4,98312.0,156000.0,3,4,1.5868,3.0,7,0,0.002793,1,True,True
100000004569637100,peripheral,1.0,3,0.2252,Граница выборки (4-е колено): исходящие не видны; получено 6 тыс. ₸ от 1 плательщика,False,4,True,1,0,5500.0,0.0,1,0,0.0,,7,0,0.0,1,False,False
100000004571634100,peripheral,1.0,1,0.2437,Граница выборки (4-е колено): исходящие не видны; получено 20 тыс. ₸ от 1 плательщика,False,4,True,1,0,20000.0,0.0,1,0,0.0,,8,0,0.0,1,False,False
100000004573782100,peripheral,1.0,14,0.2366,"Признаков роли нет: связи 1 вх./0 исх., оборот 15 тыс. ₸",False,2,False,1,0,15000.0,0.0,1,0,0.0,,1,0,0.0,1,False,False
100000004580202100,transit,1.0,24,0.64,Признаки транзита: ушло 45 тыс. ₸ при видимом входе 9 тыс. ₸ за ~2 дн. — приток вне выборки,False,2,False,1,3,9000.0,45000.0,1,4,5.0,2.0,7,0,5.9e-05,1,False,True
100000004580254100,peripheral,1.0,18,0.3205,"Признаков роли нет: связи 2 вх./0 исх., оборот 28 тыс. ₸",False,3,False,2,0,27940.0,0.0,2,0,0.0,,7,0,0.0,1,False,False
100000004584730100,peripheral,1.0,1,0.2647,Граница выборки (4-е колено): исходящие не видны; получено 47 тыс. ₸ от 1 плательщика,False,4,True,1,0,47000.0,0.0,1,0,0.0,,7,0,0.0,1,False,False
100000004586598100,peripheral,1.0,19,0.3148,Граница выборки (4-е колено): исходящие не видны; получено 761 тыс. ₸ от 1 плательщика,False,4,True,1,0,761255.0,0.0,4,0,0.0,,7,0,0.0,1,False,False
100000004587414100,terminal,1.0,7,0.5044,"Деньги оседают: получено 534 тыс. ₸ от 2 плательщиков, исходящих ≥5 тыс. ₸ нет (узел раскрыт обходом)",False,3,False,2,0,533603.0,0.0,2,0,0.0,,7,0,0.0,1,False,False
100000004588479100,peripheral,0.66,2,0.2932,"Признаков роли нет: связи 1 вх./0 исх., оборот 178 тыс. ₸",False,1,False,1,0,177633.0,0.0,2,0,0.0,,7,1,0.0,1,False,False
100000004591973100,peripheral,1.0,16,0.4851,"Признаков роли нет: связи 1 вх./1 исх., оборот 100 тыс. ₸; блокировка отсекает 110 тыс. ₸",False,3,False,1,1,10000.0,100000.0,1,1,10.0,,9,0,2e-05,1,False,True
100000004592467100,peripheral,1.0,8,0.2268,"Признаков роли нет: связи 1 вх./0 исх., оборот 7 тыс. ₸",False,2,False,1,0,7000.0,0.0,1,0,0.0,,1,0,0.0,1,False,False
100000004596284100,peripheral,1.0,2,0.2549,Граница выборки (4-е колено): исходящие не видны; получено 30 тыс. ₸ от 1 плательщика,False,4,True,1,0,30000.0,0.0,1,0,0.0,,7,0,0.0,1,False,False
100000004601193100,peripheral,1.0,1,0.2783,Граница выборки (4-е колено): исходящие не видны; получено 84 тыс. ₸ от 1 плательщика,False,4,True,1,0,84000.0,0.0,3,0,0.0,,8,0,0.0,1,False,False
100000004603109100,peripheral,1.0,25,0.6467,"Признаков роли нет: связи 3 вх./2 исх., оборот 2,7 млн ₸; блокировка отсекает 3,1 млн ₸",False,3,False,3,2,2730000.0,400000.0,8,2,0.1465,1.0,2,0,1e-06,2,True,False
100000004610802100,peripheral,1.0,1,0.2989,Граница выборки (4-е колено): исходящие не видны; получено 241 тыс. ₸ от 1 плательщика,False,4,True,1,0,241000.0,0.0,18,0,0.0,,7,0,0.0,1,False,False
100000004611571100,peripheral,1.0,10,0.2466,"Признаков роли нет: связи 1 вх./0 исх., оборот 23 тыс. ₸",False,3,False,1,0,22550.0,0.0,1,0,0.0,,7,0,0.0,1,False,False
100000004613582100,peripheral,1.0,14,0.393,"Признаков роли нет: связи 1 вх./1 исх., оборот 10 тыс. ₸",False,3,False,1,1,5000.0,9500.0,1,1,1.9,15.0,1,0,0.0,1,False,True
100000004616845100,peripheral,1.0,12,0.2449,Граница выборки (4-е колено): исходящие не видны; получено 20 тыс. ₸ от 1 плательщика,False,4,True,1,0,20200.0,0.0,2,0,0.0,,7,0,0.0,1,False,False
100000004622227100,peripheral,0.66,1,0.4451,"Признаков роли нет: связи 1 вх./3 исх., оборот 25 тыс. ₸",False,1,False,1,3,24931.0,19000.0,1,3,0.7621,3.0,7,1,4.8e-05,1,False,False
100000004629688100,transit,0.96,2,0.5191,Признаки транзита: ушло 15 тыс. ₸ при видимом входе 5 тыс. ₸ за ~3 дн. — приток вне выборки,False,3,False,1,1,5000.0,15000.0,1,2,3.0,3.0,7,0,0.0,1,True,True
100000004634420100,peripheral,1.0,6,0.2514,"Признаков роли нет: связи 1 вх./0 исх., оборот 26 тыс. ₸",False,3,False,1,0,26150.0,0.0,1,0,0.0,,1,0,0.0,1,False,False
100000004635886100,peripheral,1.0,2,0.2469,"Признаков роли нет: связи 1 вх./0 исх., оборот 23 тыс. ₸",False,3,False,1,0,23000.0,0.0,1,0,0.0,,7,0,0.0,1,False,False
100000004644615100,transit,1.0,9,0.6993,Признаки транзита: ушло 380 тыс. ₸ при видимом входе 51 тыс. ₸ за ~0 дн. — приток вне выборки; блокировка отсекает 430 тыс. ₸,False,3,False,1,2,50810.0,379665.0,1,14,7.4722,0.0,1,0,1e-06,1,False,True
100000004652395100,peripheral,1.0,1,0.3632,Граница выборки (4-е колено): исходящие не видны; получено 102 тыс. ₸ от 3 плательщиков,False,4,True,3,0,101528.0,0.0,5,0,0.0,,7,0,0.0,3,False,False
100000004655046100,peripheral,1.0,14,0.2483,Граница выборки (4-е колено): исходящие не видны; получено 24 тыс. ₸ от 1 плательщика,False,4,True,1,0,24000.0,0.0,1,0,0.0,,9,0,0.0,1,False,False
100000004657034100,peripheral,1.0,7,0.2891,"Признаков роли нет: связи 1 вх./0 исх., оборот 141 тыс. ₸",False,3,False,1,0,141250.0,0.0,1,0,0.0,,7,0,0.0,1,False,False
100000004659919100,peripheral,1.0,8,0.4957,"Признаков роли нет: связи 1 вх./1 исх., оборот 110 тыс. ₸; блокировка отсекает 149 тыс. ₸",False,3,False,1,1,110000.0,39000.0,2,1,0.3545,13.5,10,0,2.4e-05,1,False,False
100000004662806100,peripheral,1.0,16,0.5692,"Признаков роли нет: связи 2 вх./2 исх., оборот 107 тыс. ₸; блокировка отсекает 166 тыс. ₸",False,1,False,2,2,106585.0,59900.0,2,3,0.562,1.5,8,1,3.9e-05,1,False,False
100000004664515100,peripheral,1.0,1,0.2598,"Признаков роли нет: связи 1 вх./0 исх., оборот 38 тыс. ₸",False,1,False,1,0,37691.0,0.0,1,0,0.0,,7,1,0.0,1,False,False
100000004664905100,terminal,1.0,2,0.4971,"Деньги оседают: получено 329 тыс. ₸ от 2 плательщиков, исходящих ≥5 тыс. ₸ нет (узел раскрыт обходом)",False,1,False,2,0,329020.0,0.0,4,0,0.0,,7,1,0.0,1,False,False
100000004666651100,terminal,1.0,8,0.4333,"Деньги оседают: получено 429 тыс. ₸ от 1 плательщика, исходящих ≥5 тыс. ₸ нет (узел раскрыт обходом)",False,2,False,1,0,429250.0,0.0,1,0,0.0,,10,0,0.0,1,False,False
100000004670388100,transit,1.0,39,0.7325,Признаки транзита: ушло 720 тыс. ₸ при видимом входе 160 тыс. ₸ за ~0 дн. — приток вне выборки; блокировка отсекает 880 тыс. ₸,False,3,False,1,2,160354.0,720000.0,1,4,4.4901,0.0,7,0,2e-05,1,True,True
100000004671609100,peripheral,1.0,4,0.2826,"Признаков роли нет: связи 1 вх./0 исх., оборот 100 тыс. ₸",False,3,False,1,0,100000.0,0.0,1,0,0.0,,9,0,0.0,1,False,False
100000004673335100,peripheral,1.0,13,0.2772,Граница выборки (4-е колено): исходящие не видны; получено 80 тыс. ₸ от 1 плательщика,False,4,True,1,0,80000.0,0.0,1,0,0.0,,7,0,0.0,1,False,False
